workerid,proliferate.condition,internal_node_id,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,vignette,error
356,Jordan,0.0-10.0,,0,8866,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,356238,26,html-button-response,,
337,Jordan,0.0-0.0,,0,2275,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",2277,0,html-button-response,,
337,Jordan,0.0-1.0,,0,1521,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",3799,1,html-button-response,,
337,Jordan,0.0-2.0-0.0,traditional,0,17272,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",21072,2,html-button-response,printing,
337,Jordan,0.0-3.0-0.0,hypocritical,89,4533,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,25606,3,html-slider-response,printing,
337,Jordan,0.0-3.0-0.1,good,36,7492,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,33098,4,html-slider-response,printing,
337,Jordan,0.0-3.0-0.2,like,37,2044,50,<p>How much do you <b>like</b> Kevin?</p><br>,35144,5,html-slider-response,printing,
337,Jordan,0.0-3.0-0.3,honest,27,2419,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,37564,6,html-slider-response,printing,
337,Jordan,0.0-3.0-0.4,trustworthy,38,2365,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,39930,7,html-slider-response,printing,
337,Jordan,0.0-4.0-0.0,traditional,0,10258,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p>",50188,8,html-button-response,jury,
337,Jordan,0.0-5.0-0.0,honest,45,5544,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,55734,9,html-slider-response,jury,
337,Jordan,0.0-5.0-0.1,hypocritical,77,2898,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,58633,10,html-slider-response,jury,
337,Jordan,0.0-5.0-0.2,trustworthy,46,3446,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,62080,11,html-slider-response,jury,
337,Jordan,0.0-5.0-0.3,good,53,2562,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,64642,12,html-slider-response,jury,
337,Jordan,0.0-5.0-0.4,like,53,3007,50,<p>How much do you <b>like</b> Jennifer?</p><br>,67651,13,html-slider-response,jury,
337,Jordan,0.0-6.0-0.0,traditional,0,8888,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",76539,14,html-button-response,music,
337,Jordan,0.0-7.0-0.0,honest,45,2232,50,<p>How <b>honest</b> do you think Becky is?</p><br>,78772,15,html-slider-response,music,
337,Jordan,0.0-7.0-0.1,hypocritical,58,1433,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,80205,16,html-slider-response,music,
337,Jordan,0.0-7.0-0.2,good,56,2669,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,82875,17,html-slider-response,music,
337,Jordan,0.0-7.0-0.3,trustworthy,51,2503,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,85379,18,html-slider-response,music,
337,Jordan,0.0-7.0-0.4,like,63,2391,50,<p>How much do you <b>like</b> Becky?</p><br>,87770,19,html-slider-response,music,
337,Jordan,0.0-8.0-0.0,traditional,0,8320,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",96091,20,html-button-response,phone,
337,Jordan,0.0-9.0-0.0,honest,44,2184,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,98275,21,html-slider-response,phone,
337,Jordan,0.0-9.0-0.1,hypocritical,68,2732,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,101009,22,html-slider-response,phone,
337,Jordan,0.0-9.0-0.2,trustworthy,40,1991,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,103001,23,html-slider-response,phone,
337,Jordan,0.0-9.0-0.3,good,23,3214,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,106216,24,html-slider-response,phone,
337,Jordan,0.0-9.0-0.4,like,33,1869,50,<p>How much do you <b>like</b> Bruce?</p><br>,108085,25,html-slider-response,phone,
337,Jordan,0.0-10.0,,0,8867,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,116952,26,html-button-response,,
184,Jordan,0.0-0.0,,0,6977,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",6981,0,html-button-response,,
184,Jordan,0.0-1.0,,0,2623,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",9606,1,html-button-response,,
184,Jordan,0.0-2.0-0.0,honest,0,40484,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Becky says that she thinks it is morally wrong to download music illegally from the Internet, but that she sometimes does it anyway. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",50091,2,html-button-response,music,
184,Jordan,0.0-3.0-0.0,honest,21,5355,50,<p>How <b>honest</b> do you think Becky is?</p><br>,55447,3,html-slider-response,music,
184,Jordan,0.0-3.0-0.1,like,44,6083,50,<p>How much do you <b>like</b> Becky?</p><br>,61531,4,html-slider-response,music,
184,Jordan,0.0-3.0-0.2,trustworthy,13,4770,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,66303,5,html-slider-response,music,
184,Jordan,0.0-3.0-0.3,good,45,3993,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,70299,6,html-slider-response,music,
184,Jordan,0.0-3.0-0.4,hypocritical,90,4813,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,75113,7,html-slider-response,music,
184,Jordan,0.0-4.0-0.0,honest,0,36455,,"<p>Jennifer and her friend Rose are discussing a mutual acquaintance. Rose mentions that the acquaintance recently tried to get out of jury duty. Jennifer says that she thinks it is morally wrong to try to get out of jury duty, but that she sometimes does it anyway. Shortly after their conversation, Jennifer gets called for jury duty, and tries to get out of it.</p><br>",111569,8,html-button-response,jury,
184,Jordan,0.0-5.0-0.0,honest,11,4847,50,<p>How <b>honest</b> do you think Jennifer is?</p><br>,116419,9,html-slider-response,jury,
184,Jordan,0.0-5.0-0.1,like,35,7014,50,<p>How much do you <b>like</b> Jennifer?</p><br>,123435,10,html-slider-response,jury,
184,Jordan,0.0-5.0-0.2,good,11,5284,50,<p>How <b>good a person</b> do you think Jennifer is?</p><br>,128720,11,html-slider-response,jury,
184,Jordan,0.0-5.0-0.3,trustworthy,10,4373,50,<p>How <b>trustworthy</b> do you think Jennifer is?</p><br>,133095,12,html-slider-response,jury,
184,Jordan,0.0-5.0-0.4,hypocritical,98,4058,50,<p>How <b>hypocritical</b> do you think Jennifer is?</p><br>,137154,13,html-slider-response,jury,
184,Jordan,0.0-6.0-0.0,honest,0,20127,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Kevin says that he thinks it is morally wrong to use a lot of paper by printing documents single-sided, but that he sometimes does it anyway. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",157282,14,html-button-response,printing,
184,Jordan,0.0-7.0-0.0,honest,9,7252,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,164537,15,html-slider-response,printing,
184,Jordan,0.0-7.0-0.1,good,10,6042,50,<p>How <b>good a person</b> do you think Kevin is?</p><br>,170581,16,html-slider-response,printing,
184,Jordan,0.0-7.0-0.2,trustworthy,10,3677,50,<p>How <b>trustworthy</b> do you think Kevin is?</p><br>,174260,17,html-slider-response,printing,
184,Jordan,0.0-7.0-0.3,hypocritical,93,4032,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,178294,18,html-slider-response,printing,
184,Jordan,0.0-7.0-0.4,like,20,13133,50,<p>How much do you <b>like</b> Kevin?</p><br>,191429,19,html-slider-response,printing,
184,Jordan,0.0-8.0-0.0,honest,0,18847,,"<p>Bruce and his friend are Zach are discussing a mutual acquaintance. Zach mentions that the acquaintance often ignores his mother's phone calls. Bruce says that he thinks it is morally wrong to ignore your mother's phone calls, but that he sometimes does it anyway. Shortly after their conversation, Bruce notices that his mother is calling, and ignores the call.</p><br>",210277,20,html-button-response,phone,
184,Jordan,0.0-9.0-0.0,like,4,5927,50,<p>How much do you <b>like</b> Bruce?</p><br>,216206,21,html-slider-response,phone,
184,Jordan,0.0-9.0-0.1,trustworthy,16,15544,50,<p>How <b>trustworthy</b> do you think Bruce is?</p><br>,231751,22,html-slider-response,phone,
184,Jordan,0.0-9.0-0.2,good,25,4042,50,<p>How <b>good a person</b> do you think Bruce is?</p><br>,235794,23,html-slider-response,phone,
184,Jordan,0.0-9.0-0.3,hypocritical,96,5641,50,<p>How <b>hypocritical</b> do you think Bruce is?</p><br>,241437,24,html-slider-response,phone,
184,Jordan,0.0-9.0-0.4,honest,3,4004,50,<p>How <b>honest</b> do you think Bruce is?</p><br>,245443,25,html-slider-response,phone,
184,Jordan,0.0-10.0,,0,6779,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people judge hypocrites and hypocrites who admit to being hypocritical compared to people who are not hypocritical.</p><h1>Press continue to be redirected to Prolific. </h1>,252223,26,html-button-response,,
667,Jordan,0.0-0.0,,0,3075,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",3077,0,html-button-response,,
667,Jordan,0.0-1.0,,0,1790,,"<p> In this experiment, you will read 4 short stories and answer questions about them. </p>",4868,1,html-button-response,,
667,Jordan,0.0-2.0-0.0,transgressor,0,4863,,"<p>Becky and her friend Amanda are discussing a mutual acquaintance. Amanda mentions that the acquaintance often downloads music illegally from the Internet. Shortly after their conversation, Becky goes online, and downloads music illegally.</p><br>",9731,2,html-button-response,music,
667,Jordan,0.0-3.0-0.0,good,89,6303,50,<p>How <b>good a person</b> do you think Becky is?</p><br>,16035,3,html-slider-response,music,
667,Jordan,0.0-3.0-0.1,honest,87,2815,50,<p>How <b>honest</b> do you think Becky is?</p><br>,18851,4,html-slider-response,music,
667,Jordan,0.0-3.0-0.2,trustworthy,86,2496,50,<p>How <b>trustworthy</b> do you think Becky is?</p><br>,21347,5,html-slider-response,music,
667,Jordan,0.0-3.0-0.3,like,100,4624,50,<p>How much do you <b>like</b> Becky?</p><br>,25971,6,html-slider-response,music,
667,Jordan,0.0-3.0-0.4,hypocritical,72,5415,50,<p>How <b>hypocritical</b> do you think Becky is?</p><br>,31388,7,html-slider-response,music,
667,Jordan,0.0-4.0-0.0,transgressor,0,13424,,"<p>Kevin and his friend Jack are discussing a mutual acquaintance. Jack mentions that the acquaintance often uses a lot of paper by printing documents single-sided. Shortly after their conversation, Kevin has a large document to print, and uses a lot of paper by printing it single-sided.</p><br>",44812,8,html-button-response,printing,
667,Jordan,0.0-5.0-0.0,hypocritical,65,2830,50,<p>How <b>hypocritical</b> do you think Kevin is?</p><br>,47644,9,html-slider-response,printing,
667,Jordan,0.0-5.0-0.1,like,70,8126,50,<p>How much do you <b>like</b> Kevin?</p><br>,55771,10,html-slider-response,printing,
667,Jordan,0.0-5.0-0.2,honest,76,2152,50,<p>How <b>honest</b> do you think Kevin is?<p><br>,57923,11,html-slider-response,printing,
