workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
113,critcher,0.0-4.0-0.17,nate-upset,immoral,4,11318,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,304740,22,html-slider-response,
113,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,4602,4,<p>How quickly did Justin make his decision?</p><br>,309342,23,html-slider-response,
113,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,3856,4,<p>How quickly did Nate make his decision?</p><br>,313199,24,html-slider-response,
113,critcher,0.0-6.0,,,0,2453,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,315653,25,html-button-response,
115,critcher,0.0-0.0,,,0,6951,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",6955,0,html-button-response,
115,critcher,0.0-1.0,,,0,14205,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",21161,1,html-button-response,
115,critcher,0.0-2.0-0.0,,immoral,0,26110,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",47273,2,html-button-response,
115,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,4510,4,<p>How quickly did Justin make his decision?</p><br>,51785,3,html-slider-response,
115,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,2471,4,<p>How quickly did Nate make his decision?</p><br>,54257,4,html-slider-response,
115,critcher,0.0-4.0-0.0,justin-conflicted,immoral,7,7143,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,61401,5,html-slider-response,
115,critcher,0.0-4.0-0.1,justin-reservations,immoral,1,6407,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,67809,6,html-slider-response,
115,critcher,0.0-4.0-0.2,justin-certain,immoral,1,4767,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,72577,7,html-slider-response,
115,critcher,0.0-4.0-0.3,justin-far,immoral,1,4615,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,77193,8,html-slider-response,
115,critcher,0.0-4.0-0.4,justin-principles,immoral,1,3247,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,80441,9,html-slider-response,
115,critcher,0.0-4.0-0.5,justin-deep,immoral,2,7703,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,88145,10,html-slider-response,
115,critcher,0.0-4.0-0.6,justin-standards,immoral,2,4015,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,92161,11,html-slider-response,
115,critcher,0.0-4.0-0.7,justin-calm,immoral,1,8471,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,100633,12,html-slider-response,
115,critcher,0.0-4.0-0.8,justin-upset,immoral,6,6447,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,107080,13,html-slider-response,
115,critcher,0.0-4.0-0.9,nate-conflicted,immoral,1,11239,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,118320,14,html-slider-response,
115,critcher,0.0-4.0-0.10,nate-reservations,immoral,7,4631,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,122953,15,html-slider-response,
115,critcher,0.0-4.0-0.11,nate-certain,immoral,2,6711,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,129665,16,html-slider-response,
115,critcher,0.0-4.0-0.12,nate-far,immoral,6,4286,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,133952,17,html-slider-response,
115,critcher,0.0-4.0-0.13,nate-principles,immoral,6,3527,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,137480,18,html-slider-response,
115,critcher,0.0-4.0-0.14,nate-deep,immoral,7,3839,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,141320,19,html-slider-response,
115,critcher,0.0-4.0-0.15,nate-standards,immoral,6,3103,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,144424,20,html-slider-response,
115,critcher,0.0-4.0-0.16,nate-calm,immoral,7,3887,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,148312,21,html-slider-response,
115,critcher,0.0-4.0-0.17,nate-upset,immoral,1,5071,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,153384,22,html-slider-response,
115,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,3159,4,<p>How quickly did Justin make his decision?</p><br>,156544,23,html-slider-response,
115,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,1767,4,<p>How quickly did Nate make his decision?</p><br>,158312,24,html-slider-response,
115,critcher,0.0-6.0,,,0,5487,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,163800,25,html-button-response,
88,critcher,0.0-0.0,,,0,22273,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",22276,0,html-button-response,
88,critcher,0.0-1.0,,,0,7398,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",29676,1,html-button-response,
88,critcher,0.0-2.0-0.0,,moral,0,80735,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",110410,2,html-button-response,
