workerid,proliferate.condition,internal_node_id,question_order,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,type,error
213,Atir,0.0-1.0-0.0,,5,5618,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",7936,1,html-slider-response,self-rating,
213,Atir,0.0-1.0-0.1,,6,5598,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,13535,2,html-slider-response,self-rating,
213,Atir,0.0-2.0,,0,3136,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,16671,3,html-button-response,,
213,Atir,0.0-3.0-0.0,,2,4440,4,<p>pre-rated stocks</p><br>,21112,4,html-slider-response,finance term,
213,Atir,0.0-3.0-0.1,,3,5134,4,<p>fixed-rate deduction</p><br>,26246,5,html-slider-response,finance term,
213,Atir,0.0-3.0-0.2,,5,1963,4,<p>annualized credit</p><br>,28210,6,html-slider-response,finance term,
213,Atir,0.0-3.0-0.3,,6,3865,4,<p>tax bracket</p><br>,32076,7,html-slider-response,finance term,
213,Atir,0.0-3.0-0.4,,6,2027,4,<p>fixed-rate mortgage</p><br>,34103,8,html-slider-response,finance term,
213,Atir,0.0-3.0-0.5,,5,1903,4,<p>home equity</p><br>,36007,9,html-slider-response,finance term,
213,Atir,0.0-3.0-0.6,,3,2819,4,<p>revolving credit</p><br>,38826,10,html-slider-response,finance term,
213,Atir,0.0-3.0-0.7,,5,2254,4,<p>vesting</p><br>,41081,11,html-slider-response,finance term,
213,Atir,0.0-3.0-0.8,,6,3088,4,<p>retirement</p><br>,44169,12,html-slider-response,finance term,
213,Atir,0.0-3.0-0.9,,5,1718,4,<p>stock options</p><br>,45888,13,html-slider-response,finance term,
213,Atir,0.0-3.0-0.10,,5,3769,4,<p>inflation</p><br>,49658,14,html-slider-response,finance term,
213,Atir,0.0-3.0-0.11,,5,2345,4,<p>private equity fund</p><br>,52004,15,html-slider-response,finance term,
213,Atir,0.0-3.0-0.12,,6,3748,4,<p>interest rate</p><br>,55753,16,html-slider-response,finance term,
213,Atir,0.0-3.0-0.13,,3,2357,4,<p>Roth IRA</p><br>,58110,17,html-slider-response,finance term,
213,Atir,0.0-3.0-0.14,,2,6437,4,<p>whole life insurance</p><br>,64548,18,html-slider-response,finance term,
213,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",59482,,,124031,19,survey-multi-choice,FLquiz,
213,Atir,0.0-5.0,,0,4388,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",128421,20,html-button-response,,
204,Atir,0.0-0.0,,0,13866,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",13869,0,html-button-response,,
204,Atir,0.0-1.0,,0,8598,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,22468,1,html-button-response,,
204,Atir,0.0-2.0-0.0,,3,18078,4,<p>pre-rated stocks</p><br>,40547,2,html-slider-response,finance term,
204,Atir,0.0-2.0-0.1,,3,5210,4,<p>fixed-rate deduction</p><br>,45759,3,html-slider-response,finance term,
204,Atir,0.0-2.0-0.2,,7,11792,4,<p>annualized credit</p><br>,57552,4,html-slider-response,finance term,
204,Atir,0.0-2.0-0.3,,7,10283,4,<p>tax bracket</p><br>,67836,5,html-slider-response,finance term,
204,Atir,0.0-2.0-0.4,,7,20580,4,<p>fixed-rate mortgage</p><br>,88418,6,html-slider-response,finance term,
204,Atir,0.0-2.0-0.5,,6,9339,4,<p>home equity</p><br>,97758,7,html-slider-response,finance term,
204,Atir,0.0-2.0-0.6,,6,15204,4,<p>revolving credit</p><br>,112963,8,html-slider-response,finance term,
204,Atir,0.0-2.0-0.7,,3,18828,4,<p>vesting</p><br>,131788,9,html-slider-response,finance term,
204,Atir,0.0-2.0-0.8,,7,1785,4,<p>retirement</p><br>,133574,10,html-slider-response,finance term,
204,Atir,0.0-2.0-0.9,,5,7163,4,<p>stock options</p><br>,140738,11,html-slider-response,finance term,
204,Atir,0.0-2.0-0.10,,7,2421,4,<p>inflation</p><br>,143160,12,html-slider-response,finance term,
204,Atir,0.0-2.0-0.11,,4,19896,4,<p>private equity fund</p><br>,163057,13,html-slider-response,finance term,
204,Atir,0.0-2.0-0.12,,7,10959,4,<p>interest rate</p><br>,174017,14,html-slider-response,finance term,
204,Atir,0.0-2.0-0.13,,6,17012,4,<p>Roth IRA</p><br>,191034,15,html-slider-response,finance term,
204,Atir,0.0-2.0-0.14,,7,2293,4,<p>whole life insurance</p><br>,193328,16,html-slider-response,finance term,
204,Atir,0.0-3.0-0.0,,5,5622,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",198952,17,html-slider-response,self-rating,
204,Atir,0.0-3.0-0.1,,6,5725,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,204677,18,html-slider-response,self-rating,
204,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",241251,,,445930,19,survey-multi-choice,FLquiz,
204,Atir,0.0-5.0,,0,15891,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",461825,20,html-button-response,,
222,Atir,0.0-0.0,,0,4365,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",4367,0,html-button-response,,
222,Atir,0.0-1.0,,0,3597,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,7964,1,html-button-response,,
222,Atir,0.0-2.0-0.0,,5,2479,4,<p>pre-rated stocks</p><br>,10444,2,html-slider-response,finance term,
222,Atir,0.0-2.0-0.1,,5,2037,4,<p>fixed-rate deduction</p><br>,12482,3,html-slider-response,finance term,
222,Atir,0.0-2.0-0.2,,6,6601,4,<p>annualized credit</p><br>,19083,4,html-slider-response,finance term,
222,Atir,0.0-2.0-0.3,,5,1819,4,<p>tax bracket</p><br>,20903,5,html-slider-response,finance term,
222,Atir,0.0-2.0-0.4,,3,1738,4,<p>fixed-rate mortgage</p><br>,22641,6,html-slider-response,finance term,
222,Atir,0.0-2.0-0.5,,6,2480,4,<p>home equity</p><br>,25122,7,html-slider-response,finance term,
222,Atir,0.0-2.0-0.6,,3,1971,4,<p>revolving credit</p><br>,27094,8,html-slider-response,finance term,
222,Atir,0.0-2.0-0.7,,4,3701,4,<p>vesting</p><br>,30796,9,html-slider-response,finance term,
222,Atir,0.0-2.0-0.8,,7,3844,4,<p>retirement</p><br>,34641,10,html-slider-response,finance term,
222,Atir,0.0-2.0-0.9,,6,6737,4,<p>stock options</p><br>,41379,11,html-slider-response,finance term,
222,Atir,0.0-2.0-0.10,,7,2137,4,<p>inflation</p><br>,43516,12,html-slider-response,finance term,
222,Atir,0.0-2.0-0.11,,7,1927,4,<p>private equity fund</p><br>,45444,13,html-slider-response,finance term,
222,Atir,0.0-2.0-0.12,,6,2513,4,<p>interest rate</p><br>,47958,14,html-slider-response,finance term,
222,Atir,0.0-2.0-0.13,,5,2284,4,<p>Roth IRA</p><br>,50243,15,html-slider-response,finance term,
222,Atir,0.0-2.0-0.14,,7,2486,4,<p>whole life insurance</p><br>,52729,16,html-slider-response,finance term,
222,Atir,0.0-3.0-0.0,,6,6472,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",59202,17,html-slider-response,self-rating,
222,Atir,0.0-3.0-0.1,,5,2527,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,61729,18,html-slider-response,self-rating,
222,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Stay the same', 'mortgage': 'False', 'inflation': ""Don't know"", 'savingsAccount': 'More than $102'}",100987,,,162718,19,survey-multi-choice,FLquiz,
222,Atir,0.0-5.0,,0,2952,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",165672,20,html-button-response,,
666,Atir,0.0-0.0,,0,54662,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",54662,0,html-button-response,,
666,Atir,0.0-1.0-0.0,,2,8107,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",62772,1,html-slider-response,self-rating,
666,Atir,0.0-1.0-0.1,,3,63409,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,126180,2,html-slider-response,self-rating,
666,Atir,0.0-2.0,,0,76883,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,203065,3,html-button-response,,
666,Atir,0.0-3.0-0.0,,1,5407,4,<p>pre-rated stocks</p><br>,208472,4,html-slider-response,finance term,
666,Atir,0.0-3.0-0.1,,2,4835,4,<p>fixed-rate deduction</p><br>,213308,5,html-slider-response,finance term,
666,Atir,0.0-3.0-0.2,,5,13261,4,<p>annualized credit</p><br>,226570,6,html-slider-response,finance term,
666,Atir,0.0-3.0-0.3,,6,8501,4,<p>tax bracket</p><br>,235072,7,html-slider-response,finance term,
666,Atir,0.0-3.0-0.4,,5,11397,4,<p>fixed-rate mortgage</p><br>,246470,8,html-slider-response,finance term,
666,Atir,0.0-3.0-0.5,,2,45493,4,<p>home equity</p><br>,291963,9,html-slider-response,finance term,
666,Atir,0.0-3.0-0.6,,1,15118,4,<p>revolving credit</p><br>,307082,10,html-slider-response,finance term,
666,Atir,0.0-3.0-0.7,,5,133860,4,<p>vesting</p><br>,440943,11,html-slider-response,finance term,
666,Atir,0.0-3.0-0.8,,6,19722,4,<p>retirement</p><br>,460666,12,html-slider-response,finance term,
666,Atir,0.0-3.0-0.9,,1,89093,4,<p>stock options</p><br>,549759,13,html-slider-response,finance term,
666,Atir,0.0-3.0-0.10,,5,4725,4,<p>inflation</p><br>,554485,14,html-slider-response,finance term,
666,Atir,0.0-3.0-0.11,,1,106260,4,<p>private equity fund</p><br>,660746,15,html-slider-response,finance term,
666,Atir,0.0-3.0-0.12,,5,15065,4,<p>interest rate</p><br>,675811,16,html-slider-response,finance term,
666,Atir,0.0-3.0-0.13,,1,2301,4,<p>Roth IRA</p><br>,678112,17,html-slider-response,finance term,
666,Atir,0.0-3.0-0.14,,5,11202,4,<p>whole life insurance</p><br>,689316,18,html-slider-response,finance term,
666,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Rise', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",341831,,,1031149,19,survey-multi-choice,FLquiz,
666,Atir,0.0-5.0,,0,13308,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",1044458,20,html-button-response,,
262,Atir,0.0-0.0,,0,28408,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",28411,0,html-button-response,,
262,Atir,0.0-1.0,,0,11674,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,40087,1,html-button-response,,
