id,CommOwn,Comments,Age,Gender,task,moderator,question_type,rating,presence_of_moderator,causalexplanatoryCF,typetoken
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,d4.Ty.CF,NA,present,counterfactual,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,d4.To.CF,2,present,counterfactual,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g3.CaTy.Uq,NA,absent,causal,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g3.ExTy.Uq,NA,absent,explanatory,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g3.CaTo.Uq,6,absent,causal,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g4.Ty.CF,NA,absent,counterfactual,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,g4.To.CF,6,absent,counterfactual,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y3.CaTy.Uq,NA,present,causal,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y3.ExTy.Uq,NA,present,explanatory,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y3.CaTo.Uq,5,present,causal,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y4.Ty.CF,NA,present,counterfactual,type
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,y4.To.CF,2,present,counterfactual,token
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.z1,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.z2,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.d1,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.d2,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.g1,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.g2,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.y1,1,absent,NA,NA
23,"Because of the data shown, I didn´t want to go to either extreme but was very certain",I enjoyed the way the experiment was conducted,26,female,ca.to.uq,drolyuyu,Mch.y2,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Z3.CaTy.Uq,7,absent,causal,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Z3.ExTy.Uq,NA,absent,explanatory,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,z3.ExTo.Uq,NA,absent,explanatory,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Z4.Ty.CF,6,absent,counterfactual,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,z4.To.CF,NA,absent,counterfactual,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d3.CaTy.Uq,6,present,causal,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d3.ExTy.Uq,NA,present,explanatory,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d3.ExTo.UQ,NA,present,explanatory,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d4.Ty.CF,5,present,counterfactual,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,d4.To.CF,NA,present,counterfactual,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g3.CaTy.Uq,6,absent,causal,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g3.ExTy.Uq,NA,absent,explanatory,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g4.Ty.CF,7,absent,counterfactual,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,g4.To.CF,NA,absent,counterfactual,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y3.CaTy.Uq,6,present,causal,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y3.ExTy.Uq,NA,present,explanatory,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y4.Ty.CF,4,present,counterfactual,type
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,y4.To.CF,NA,present,counterfactual,token
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.z1,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.z2,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.d1,4,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.d2,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.g1,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.g2,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.y1,1,absent,NA,NA
24,I was pretty sure that the hypothesis of their research was correct.,NA,23,Female,ca.ty.uq,drolyuyu,Mch.y2,1,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Z3.CaTy.Uq,6,present,causal,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Z4.Ty.CF,5,present,counterfactual,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,z4.To.CF,NA,present,counterfactual,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d3.CaTy.Uq,5,absent,causal,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d3.CaTo.UQ,NA,absent,causal,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d4.Ty.CF,6,absent,counterfactual,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,d4.To.CF,NA,absent,counterfactual,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g3.CaTy.Uq,5,present,causal,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g4.Ty.CF,4,present,counterfactual,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,g4.To.CF,NA,present,counterfactual,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y3.CaTy.Uq,7,absent,causal,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y4.Ty.CF,6,absent,counterfactual,type
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,y4.To.CF,NA,absent,counterfactual,token
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.z2,4,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.d1,4,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.d2,2,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
25,because i was agreeing with what was said,no,23,male,ca.ty.uq,zelmogrimond,Mch.y2,4,absent,NA,NA
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,z3.ExTo.Uq,4,present,explanatory,token
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,z4.To.CF,4,present,counterfactual,token
26,"Because it seemed the most reasonable answer. The people eat carrots, the better eye sight they have.",No!,24,Female,ex.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
